hgnc_id	gene_symbol	ndd_ad_classes	ndd_ar_classes	ndd_adar_classes	ndd_all_classes
HGNC:17148	SMUG1	negative	negative	negative	negative
HGNC:16807	SMURF1	negative	negative	negative	negative
HGNC:16809	SMURF2	negative	negative	negative	negative
HGNC:20986	SMYD1	negative	negative	negative	negative
HGNC:20982	SMYD2	negative	negative	negative	negative
HGNC:15513	SMYD3	negative	negative	negative	negative
HGNC:21067	SMYD4	negative	negative	negative	negative
HGNC:16258	SMYD5	negative	negative	negative	negative
HGNC:11128	SNAI1	negative	negative	negative	negative
HGNC:11094	SNAI2	uknown	uknown	uknown	uknown
HGNC:18411	SNAI3	negative	negative	negative	negative
HGNC:11131	SNAP23	negative	negative	negative	negative
HGNC:11132	SNAP25	positive	-	positive	positive
HGNC:11133	SNAP29	-	positive	positive	positive
HGNC:30669	SNAP47	negative	negative	negative	negative
HGNC:14986	SNAP91	negative	negative	negative	negative
HGNC:11134	SNAPC1	negative	negative	negative	negative
HGNC:11135	SNAPC2	negative	negative	negative	negative
HGNC:11136	SNAPC3	negative	negative	negative	negative
HGNC:11137	SNAPC4	negative	negative	negative	negative
HGNC:15484	SNAPC5	negative	negative	negative	negative
HGNC:17145	SNAPIN	negative	negative	negative	negative
HGNC:11138	SNCA	uknown	uknown	uknown	uknown
HGNC:11139	SNCAIP	uknown	uknown	uknown	uknown
HGNC:11140	SNCB	uknown	uknown	uknown	uknown
HGNC:11141	SNCG	negative	negative	negative	negative
HGNC:30646	SND1	uknown	uknown	uknown	uknown
HGNC:24696	SNED1	negative	negative	negative	negative
HGNC:17028	SNF8	negative	negative	negative	negative
HGNC:30587	SNIP1	-	positive	positive	positive
HGNC:11149	SNN	negative	negative	negative	negative
HGNC:33763	SNORC	negative	negative	negative	negative
HGNC:15931	SNPH	negative	negative	negative	negative
HGNC:30598	SNRK	negative	negative	negative	negative
HGNC:14161	SNRNP25	negative	negative	negative	negative
HGNC:30240	SNRNP27	negative	negative	negative	negative
HGNC:30852	SNRNP35	negative	negative	negative	negative
HGNC:30857	SNRNP40	negative	negative	negative	negative
HGNC:21368	SNRNP48	negative	negative	negative	negative
HGNC:11150	SNRNP70	negative	negative	negative	negative
HGNC:30859	SNRNP200	uknown	uknown	uknown	uknown
HGNC:11151	SNRPA	negative	negative	negative	negative
HGNC:11152	SNRPA1	negative	negative	negative	negative
HGNC:11153	SNRPB	positive	-	positive	positive
HGNC:11155	SNRPB2	negative	negative	negative	negative
HGNC:11157	SNRPC	negative	negative	negative	negative
HGNC:11158	SNRPD1	negative	negative	negative	negative
HGNC:11159	SNRPD2	negative	negative	negative	negative
HGNC:11160	SNRPD3	negative	negative	negative	negative
HGNC:11161	SNRPE	uknown	uknown	uknown	uknown
HGNC:11162	SNRPF	negative	negative	negative	negative
HGNC:11163	SNRPG	negative	negative	negative	negative
HGNC:11164	SNRPN	uknown	uknown	uknown	uknown
HGNC:11167	SNTA1	uknown	uknown	uknown	uknown
HGNC:11168	SNTB1	negative	negative	negative	negative
HGNC:11169	SNTB2	negative	negative	negative	negative
HGNC:13740	SNTG1	uknown	uknown	uknown	uknown
HGNC:13741	SNTG2	uknown	uknown	uknown	uknown
HGNC:33706	SNTN	negative	negative	negative	negative
HGNC:7819	SNU13	uknown	uknown	uknown	uknown
HGNC:14245	SNUPN	negative	negative	negative	negative
HGNC:11171	SNURF	uknown	uknown	uknown	uknown
HGNC:16696	SNW1	negative	negative	negative	negative
HGNC:11172	SNX1	negative	negative	negative	negative
HGNC:11173	SNX2	negative	negative	negative	negative
HGNC:11174	SNX3	uknown	uknown	uknown	uknown
HGNC:11175	SNX4	negative	negative	negative	negative
HGNC:14969	SNX5	negative	negative	negative	negative
HGNC:14970	SNX6	negative	negative	negative	negative
HGNC:14971	SNX7	negative	negative	negative	negative
HGNC:14972	SNX8	negative	negative	negative	negative
HGNC:14973	SNX9	negative	negative	negative	negative
HGNC:14974	SNX10	uknown	uknown	uknown	uknown
HGNC:14975	SNX11	negative	negative	negative	negative
HGNC:14976	SNX12	negative	negative	negative	negative
HGNC:21335	SNX13	negative	negative	negative	negative
HGNC:14977	SNX14	-	positive	positive	positive
HGNC:14978	SNX15	negative	negative	negative	negative
HGNC:14980	SNX16	negative	negative	negative	negative
HGNC:14979	SNX17	negative	negative	negative	negative
HGNC:19245	SNX18	negative	negative	negative	negative
HGNC:21532	SNX19	negative	negative	negative	negative
HGNC:30390	SNX20	negative	negative	negative	negative
HGNC:16154	SNX21	negative	negative	negative	negative
HGNC:16315	SNX22	negative	negative	negative	negative
HGNC:21533	SNX24	negative	negative	negative	negative
HGNC:21883	SNX25	negative	negative	negative	negative
HGNC:20073	SNX27	-	positive	positive	positive
HGNC:30542	SNX29	negative	negative	negative	negative
HGNC:23685	SNX30	negative	negative	negative	negative
HGNC:28605	SNX31	negative	negative	negative	negative
HGNC:26423	SNX32	negative	negative	negative	negative
HGNC:28468	SNX33	negative	negative	negative	negative
HGNC:11177	SOAT1	negative	negative	negative	negative
HGNC:11178	SOAT2	negative	negative	negative	negative
HGNC:29256	SOBP	uknown	uknown	uknown	uknown
HGNC:19383	SOCS1	uknown	uknown	uknown	uknown
HGNC:19382	SOCS2	negative	negative	negative	negative
HGNC:19391	SOCS3	negative	negative	negative	negative
HGNC:19392	SOCS4	negative	negative	negative	negative
HGNC:16852	SOCS5	negative	negative	negative	negative
HGNC:16833	SOCS6	negative	negative	negative	negative
HGNC:29846	SOCS7	negative	negative	negative	negative
HGNC:11179	SOD1	uknown	uknown	uknown	uknown
HGNC:11180	SOD2	uknown	uknown	uknown	uknown
HGNC:11181	SOD3	negative	negative	negative	negative
HGNC:16111	SOGA1	negative	negative	negative	negative
HGNC:21494	SOGA3	negative	negative	negative	negative
HGNC:27845	SOHLH1	uknown	uknown	uknown	uknown
HGNC:26026	SOHLH2	uknown	uknown	uknown	uknown
HGNC:11183	SON	positive	-	positive	positive
HGNC:14565	SORBS1	negative	negative	negative	negative
HGNC:24098	SORBS2	negative	negative	negative	negative
HGNC:30907	SORBS3	negative	negative	negative	negative
HGNC:16697	SORCS1	negative	negative	negative	negative
HGNC:16698	SORCS2	negative	negative	negative	negative
HGNC:16699	SORCS3	negative	negative	negative	negative
HGNC:11184	SORD	uknown	uknown	uknown	uknown
HGNC:11185	SORL1	uknown	uknown	uknown	uknown
HGNC:11186	SORT1	negative	negative	negative	negative
HGNC:11187	SOS1	positive	-	positive	positive
HGNC:11188	SOS2	positive	-	positive	positive
HGNC:13771	SOST	uknown	uknown	uknown	uknown
HGNC:21748	SOSTDC1	negative	negative	negative	negative
HGNC:27033	SOWAHA	negative	negative	negative	negative
HGNC:32958	SOWAHB	negative	negative	negative	negative
HGNC:26149	SOWAHC	negative	negative	negative	negative
HGNC:32960	SOWAHD	negative	negative	negative	negative
HGNC:11189	SOX1	negative	negative	negative	negative
HGNC:11195	SOX2	positive	-	positive	positive
HGNC:11199	SOX3	uknown	uknown	uknown	uknown
HGNC:11200	SOX4	positive	-	positive	positive
HGNC:11201	SOX5	positive	-	positive	positive
HGNC:16421	SOX6	positive	-	positive	positive
HGNC:18196	SOX7	negative	negative	negative	negative
HGNC:11203	SOX8	negative	negative	negative	negative
HGNC:11204	SOX9	positive	-	positive	positive
HGNC:11190	SOX10	positive	-	positive	positive
HGNC:11191	SOX11	positive	-	positive	positive
HGNC:11198	SOX12	negative	negative	negative	negative
HGNC:11192	SOX13	negative	negative	negative	negative
HGNC:11193	SOX14	negative	negative	negative	negative
HGNC:11196	SOX15	negative	negative	negative	negative
HGNC:18122	SOX17	uknown	uknown	uknown	uknown
HGNC:11194	SOX18	uknown	uknown	uknown	uknown
HGNC:11197	SOX21	negative	negative	negative	negative
HGNC:30635	SOX30	negative	negative	negative	negative
HGNC:11205	SP1	negative	negative	negative	negative
HGNC:11207	SP2	negative	negative	negative	negative
HGNC:11208	SP3	negative	negative	negative	negative
HGNC:11209	SP4	negative	negative	negative	negative
HGNC:14529	SP5	negative	negative	negative	negative
HGNC:14530	SP6	uknown	uknown	uknown	uknown
HGNC:17321	SP7	uknown	uknown	uknown	uknown
HGNC:19196	SP8	negative	negative	negative	negative
HGNC:30690	SP9	negative	negative	negative	negative
HGNC:11206	SP100	negative	negative	negative	negative
HGNC:5401	SP110	uknown	uknown	uknown	uknown
HGNC:17133	SP140	negative	negative	negative	negative
HGNC:25105	SP140L	negative	negative	negative	negative
HGNC:11210	SPA17	uknown	uknown	uknown	uknown
HGNC:27244	SPAAR	negative	negative	negative	negative
HGNC:14967	SPACA1	negative	negative	negative	negative
HGNC:16260	SPACA3	negative	negative	negative	negative
HGNC:16441	SPACA4	negative	negative	negative	negative
HGNC:31353	SPACA5	negative	negative	negative	negative
HGNC:19142	SPACA5B	negative	negative	negative	negative
HGNC:27113	SPACA6	negative	negative	negative	negative
HGNC:29575	SPACA7	negative	negative	negative	negative
HGNC:1367	SPACA9	negative	negative	negative	negative
HGNC:22135	SPACDR	negative	negative	negative	negative
HGNC:55808	SPADH	negative	negative	negative	negative
HGNC:11212	SPAG1	uknown	uknown	uknown	uknown
HGNC:11214	SPAG4	negative	negative	negative	negative
HGNC:13452	SPAG5	negative	negative	negative	negative
HGNC:11215	SPAG6	negative	negative	negative	negative
HGNC:11216	SPAG7	negative	negative	negative	negative
HGNC:14105	SPAG8	negative	negative	negative	negative
HGNC:14524	SPAG9	negative	negative	negative	negative
HGNC:33342	SPAG11A	negative	negative	negative	negative
HGNC:14534	SPAG11B	negative	negative	negative	negative
HGNC:23225	SPAG16	negative	negative	negative	negative
HGNC:26620	SPAG17	uknown	uknown	uknown	uknown
HGNC:11217	SPAM1	negative	negative	negative	negative
HGNC:11218	SPANXA1	negative	negative	negative	negative
HGNC:14328	SPANXA2	negative	negative	negative	negative
HGNC:14329	SPANXB1	negative	negative	negative	negative
HGNC:14331	SPANXC	negative	negative	negative	negative
HGNC:14332	SPANXD	negative	negative	negative	negative
HGNC:33174	SPANXN1	negative	negative	negative	negative
HGNC:33175	SPANXN2	negative	negative	negative	negative
HGNC:33176	SPANXN3	negative	negative	negative	negative
HGNC:33177	SPANXN4	negative	negative	negative	negative
HGNC:33178	SPANXN5	negative	negative	negative	negative
HGNC:11219	SPARC	uknown	uknown	uknown	uknown
HGNC:11220	SPARCL1	uknown	uknown	uknown	uknown
HGNC:18514	SPART	-	positive	positive	positive
HGNC:11233	SPAST	uknown	uknown	uknown	uknown
HGNC:14682	SPATA1	negative	negative	negative	negative
HGNC:14681	SPATA2	negative	negative	negative	negative
HGNC:28393	SPATA2L	negative	negative	negative	negative
HGNC:17884	SPATA3	negative	negative	negative	negative
HGNC:17333	SPATA4	negative	negative	negative	negative
HGNC:18309	SPATA6	negative	negative	negative	negative
HGNC:25472	SPATA6L	negative	negative	negative	negative
HGNC:20423	SPATA7	uknown	uknown	uknown	uknown
HGNC:22988	SPATA9	negative	negative	negative	negative
HGNC:23221	SPATA12	negative	negative	negative	negative
HGNC:23222	SPATA13	uknown	uknown	uknown	uknown
HGNC:29935	SPATA16	negative	negative	negative	negative
HGNC:25184	SPATA17	negative	negative	negative	negative
HGNC:29579	SPATA18	negative	negative	negative	negative
HGNC:30614	SPATA19	negative	negative	negative	negative
HGNC:26125	SPATA20	negative	negative	negative	negative
HGNC:28026	SPATA21	negative	negative	negative	negative
HGNC:30705	SPATA22	negative	negative	negative	negative
HGNC:27322	SPATA24	negative	negative	negative	negative
HGNC:16158	SPATA25	negative	negative	negative	negative
HGNC:23394	SPATA31A1	negative	negative	negative	negative
HGNC:32003	SPATA31A3	negative	negative	negative	negative
HGNC:32005	SPATA31A5	negative	negative	negative	negative
HGNC:32006	SPATA31A6	negative	negative	negative	negative
HGNC:32007	SPATA31A7	negative	negative	negative	negative
HGNC:27846	SPATA31C1	negative	negative	negative	negative
HGNC:24508	SPATA31C2	negative	negative	negative	negative
HGNC:37283	SPATA31D1	negative	negative	negative	negative
HGNC:38603	SPATA31D3	negative	negative	negative	negative
HGNC:38601	SPATA31D4	negative	negative	negative	negative
HGNC:26672	SPATA31E1	negative	negative	negative	negative
HGNC:41911	SPATA31F1	negative	negative	negative	negative
HGNC:42673	SPATA31F3	negative	negative	negative	negative
HGNC:26349	SPATA32	negative	negative	negative	negative
HGNC:26463	SPATA33	negative	negative	negative	negative
HGNC:33709	SPATA45	negative	negative	negative	negative
HGNC:27648	SPATA46	negative	negative	negative	negative
HGNC:30510	SPATC1	negative	negative	negative	negative
HGNC:1298	SPATC1L	uknown	uknown	uknown	uknown
HGNC:22957	SPATS1	negative	negative	negative	negative
HGNC:18650	SPATS2	negative	negative	negative	negative
HGNC:24574	SPATS2L	negative	negative	negative	negative
HGNC:26913	SPC24	negative	negative	negative	negative
HGNC:24031	SPC25	negative	negative	negative	negative
HGNC:23401	SPCS1	negative	negative	negative	negative
HGNC:28962	SPCS2	negative	negative	negative	negative
HGNC:26212	SPCS3	negative	negative	negative	negative
HGNC:17257	SPDEF	negative	negative	negative	negative
HGNC:26010	SPDL1	negative	negative	negative	negative
HGNC:30613	SPDYA	negative	negative	negative	negative
HGNC:32681	SPDYC	negative	negative	negative	negative
HGNC:16408	SPDYE1	negative	negative	negative	negative
HGNC:33841	SPDYE2	negative	negative	negative	negative
HGNC:48334	SPDYE2B	negative	negative	negative	negative
HGNC:35462	SPDYE3	negative	negative	negative	negative
HGNC:35463	SPDYE4	negative	negative	negative	negative
HGNC:35464	SPDYE5	negative	negative	negative	negative
HGNC:35465	SPDYE6	negative	negative	negative	negative
HGNC:33771	SPDYE8	negative	negative	negative	negative
HGNC:45034	SPDYE9	negative	negative	negative	negative
HGNC:51506	SPDYE10	negative	negative	negative	negative
HGNC:51507	SPDYE11	negative	negative	negative	negative
HGNC:51508	SPDYE12	negative	negative	negative	negative
HGNC:51509	SPDYE13	negative	negative	negative	negative
HGNC:51510	SPDYE14	negative	negative	negative	negative
HGNC:51511	SPDYE15	negative	negative	negative	negative
HGNC:51512	SPDYE16	negative	negative	negative	negative
HGNC:51513	SPDYE17	negative	negative	negative	negative
HGNC:51514	SPDYE18	negative	negative	negative	negative
HGNC:51517	SPDYE21	negative	negative	negative	negative
HGNC:30615	SPECC1	negative	negative	negative	negative
HGNC:29022	SPECC1L	positive	-	positive	positive
HGNC:15874	SPEF1	negative	negative	negative	negative
HGNC:26293	SPEF2	uknown	uknown	uknown	uknown
HGNC:16901	SPEG	uknown	uknown	uknown	uknown
HGNC:51251	SPEGNB	negative	negative	negative	negative
HGNC:32429	SPEM1	negative	negative	negative	negative
HGNC:27315	SPEM2	negative	negative	negative	negative
HGNC:53651	SPEM3	negative	negative	negative	negative
HGNC:17575	SPEN	positive	-	positive	positive
HGNC:15570	SPESP1	negative	negative	negative	negative
HGNC:11237	SPG7	uknown	uknown	uknown	uknown
HGNC:11226	SPG11	-	positive	positive	positive
HGNC:20373	SPG21	uknown	uknown	uknown	uknown
HGNC:11240	SPHK1	negative	negative	negative	negative
HGNC:18859	SPHK2	negative	negative	negative	negative
HGNC:30619	SPHKAP	uknown	uknown	uknown	uknown
HGNC:11241	SPI1	uknown	uknown	uknown	uknown
HGNC:11242	SPIB	negative	negative	negative	negative
HGNC:29549	SPIC	negative	negative	negative	negative
HGNC:25083	SPICE1	negative	negative	negative	negative
HGNC:28971	SPIDR	negative	negative	negative	negative
HGNC:11243	SPIN1	negative	negative	negative	negative
HGNC:20694	SPIN2A	negative	negative	negative	negative
HGNC:33147	SPIN2B	negative	negative	negative	negative
HGNC:27272	SPIN3	negative	negative	negative	negative
HGNC:27040	SPIN4	negative	negative	negative	negative
HGNC:25115	SPINDOC	negative	negative	negative	negative
HGNC:11244	SPINK1	uknown	uknown	uknown	uknown
HGNC:11245	SPINK2	negative	negative	negative	negative
HGNC:16646	SPINK4	negative	negative	negative	negative
HGNC:15464	SPINK5	uknown	uknown	uknown	uknown
HGNC:29486	SPINK6	negative	negative	negative	negative
HGNC:24643	SPINK7	negative	negative	negative	negative
HGNC:33160	SPINK8	negative	negative	negative	negative
HGNC:32951	SPINK9	negative	negative	negative	negative
HGNC:27200	SPINK13	negative	negative	negative	negative
HGNC:33825	SPINK14	negative	negative	negative	negative
HGNC:11246	SPINT1	negative	negative	negative	negative
HGNC:11247	SPINT2	uknown	uknown	uknown	uknown
HGNC:11248	SPINT3	negative	negative	negative	negative
HGNC:16130	SPINT4	negative	negative	negative	negative
HGNC:30622	SPIRE1	negative	negative	negative	negative
HGNC:30623	SPIRE2	negative	negative	negative	negative
HGNC:34492	SPMAP1	negative	negative	negative	negative
HGNC:13706	SPMAP2	negative	negative	negative	negative
HGNC:43771	SPMAP2L	negative	negative	negative	negative
HGNC:52392	SPMIP1	negative	negative	negative	negative
HGNC:26342	SPMIP2	negative	negative	negative	negative
HGNC:30435	SPMIP3	negative	negative	negative	negative
HGNC:21722	SPMIP4	negative	negative	negative	negative
HGNC:28500	SPMIP5	negative	negative	negative	negative
HGNC:19919	SPMIP6	negative	negative	negative	negative
HGNC:22564	SPMIP7	negative	negative	negative	negative
HGNC:33745	SPMIP8	negative	negative	negative	negative
HGNC:26341	SPMIP9	negative	negative	negative	negative
HGNC:33767	SPMIP10	negative	negative	negative	negative
HGNC:48628	SPMIP11	negative	negative	negative	negative
HGNC:11249	SPN	negative	negative	negative	negative
HGNC:30621	SPNS1	negative	negative	negative	negative
HGNC:26992	SPNS2	uknown	uknown	uknown	uknown
HGNC:28433	SPNS3	uknown	uknown	uknown	uknown
HGNC:11250	SPO11	negative	negative	negative	negative
HGNC:26338	SPOCD1	negative	negative	negative	negative
HGNC:11251	SPOCK1	negative	negative	negative	negative
HGNC:13564	SPOCK2	negative	negative	negative	negative
HGNC:13565	SPOCK3	negative	negative	negative	negative
HGNC:11252	SPON1	negative	negative	negative	negative
HGNC:11253	SPON2	negative	negative	negative	negative
HGNC:11254	SPOP	positive	-	positive	positive
HGNC:27934	SPOPL	negative	negative	negative	negative
HGNC:26933	SPOUT1	negative	negative	negative	negative
HGNC:11255	SPP1	negative	negative	negative	negative
HGNC:11256	SPP2	uknown	uknown	uknown	uknown
HGNC:30227	SPPL2A	uknown	uknown	uknown	uknown
HGNC:30627	SPPL2B	negative	negative	negative	negative
HGNC:28902	SPPL2C	negative	negative	negative	negative
HGNC:30424	SPPL3	negative	negative	negative	negative
HGNC:11257	SPR	-	positive	positive	positive
HGNC:20249	SPRED1	positive	-	positive	positive
HGNC:17722	SPRED2	-	positive	positive	positive
HGNC:31041	SPRED3	negative	negative	negative	negative
HGNC:26128	SPRING1	negative	negative	negative	negative
HGNC:16871	SPRN	negative	negative	negative	negative
HGNC:11259	SPRR1A	negative	negative	negative	negative
HGNC:11260	SPRR1B	negative	negative	negative	negative
HGNC:11261	SPRR2A	negative	negative	negative	negative
